ID,label
0,1
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,1
13,1
14,1
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,1
33,0
34,1
35,0
36,0
37,0
38,1
39,1
40,1
41,0
42,1
43,1
44,1
45,0
46,0
47,1
48,0
49,0
50,1
51,1
52,0
53,0
54,1
55,1
56,1
57,0
58,0
59,1
60,0
61,0
62,1
63,1
64,1
65,1
66,1
67,1
68,0
69,0
70,0
71,0
72,1
73,0
74,0
75,0
76,0
77,1
78,0
79,0
80,0
81,0
82,0
83,1
84,0
85,0
86,1
87,0
88,1
89,1
90,0
91,0
92,1
93,0
94,0
95,1
96,0
97,1
98,0
99,0
100,0
101,1
102,0
103,0
104,0
105,1
106,0
107,1
108,0
109,0
110,0
111,0
112,1
113,0
114,1
115,0
116,0
117,0
118,0
119,0
120,0
121,0
122,0
123,0
124,0
125,1
126,0
127,0
128,1
129,1
130,1
131,0
132,1
133,1
134,1
135,0
136,1
137,0
138,0
139,0
140,1
141,0
142,1
143,1
144,0
145,0
146,0
147,1
148,0
149,0
150,1
151,1
152,0
153,0
154,1
155,0
156,1
157,0
158,0
159,0
160,0
161,0
162,1
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,1
173,1
174,0
175,1
176,1
177,0
178,0
179,1
180,0
181,1
182,0
183,1
184,0
185,1
186,1
187,1
188,0
189,0
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,1
199,0
200,0
201,0
202,0
203,0
204,0
205,0
206,0
207,0
208,0
209,0
210,0
211,1
212,1
213,0
214,0
215,0
216,1
217,1
218,1
219,0
220,0
221,0
222,0
223,0
224,0
225,1
226,0
227,0
228,0
229,0
230,1
231,0
232,0
233,1
234,0
235,1
236,0
237,0
238,1
239,0
240,1
241,0
242,0
243,0
244,1
245,0
246,1
247,0
248,1
249,0
250,1
251,0
252,0
253,1
254,0
255,0
256,0
257,0
258,0
259,0
260,0
261,0
262,0
263,0
264,1
265,0
266,0
267,1
268,0
269,1
270,0
271,0
272,0
273,1
274,0
275,0
276,0
277,1
278,0
279,0
280,1
281,1
282,0
283,0
284,0
285,0
286,0
287,1
288,1
289,0
290,0
291,1
292,0
293,1
294,0
295,0
296,1
297,1
298,0
299,0
300,0
301,0
302,0
303,0
304,0
305,1
306,0
307,0
308,0
309,0
310,0
311,0
312,0
313,0
314,1
315,1
316,0
317,0
318,0
319,1
320,0
321,1
322,0
323,1
324,0
325,1
326,0
327,1
328,0
329,0
330,0
331,0
332,0
333,1
334,0
335,0
336,0
337,0
338,0
339,0
340,0
341,0
342,0
343,0
344,0
345,0
346,1
347,1
348,1
349,1
350,0
351,1
352,0
353,1
354,1
355,1
356,1
357,1
358,1
359,1
360,1
361,0
362,0
363,1
364,0
365,0
366,1
367,0
368,1
369,0
370,1
371,0
372,0
373,1
374,1
375,1
376,0
377,0
378,0
379,0
380,0
381,1
382,0
383,0
384,1
385,1
386,1
387,1
388,1
389,1
390,1
391,1
392,1
393,1
394,1
395,0
396,0
397,0
398,0
399,1
400,0
401,1
402,1
403,1
404,0
405,0
406,0
407,0
408,0
409,0
410,0
411,0
412,0
413,1
414,1
415,1
416,0
417,0
418,1
419,1
420,1
421,0
422,0
423,1
424,1
425,1
426,1
427,0
428,0
429,1
430,1
431,1
432,1
433,1
434,0
435,0
436,1
437,0
438,1
439,1
440,1
441,1
442,1
443,1
444,0
445,1
446,1
447,1
448,1
449,1
450,1
451,1
452,1
453,0
454,0
455,1
456,1
457,1
458,1
459,1
460,0
461,1
462,0
463,0
464,1
465,1
466,1
467,1
468,1
469,1
470,0
471,1
472,1
473,1
474,1
475,1
476,1
477,1
478,1
479,1
480,1
481,1
482,0
483,1
484,0
485,0
486,1
487,1
488,0
489,0
490,1
491,1
492,1
493,1
494,1
495,1
496,1
497,1
498,1
499,0
500,0
501,1
502,1
503,1
504,1
505,1
506,0
507,0
508,1
509,0
510,1
511,1
512,1
513,1
514,1
515,1
516,1
517,1
518,1
519,0
520,1
521,1
522,1
523,1
524,1
525,1
526,1
527,1
528,1
529,1
530,1
531,1
532,0
533,1
534,1
535,0
536,1
537,1
538,1
539,1
540,1
541,1
542,1
543,1
544,1
545,1
546,1
547,1
548,1
549,0
550,1
551,1
552,1
553,1
554,1
555,1
556,0
557,1
558,1
559,1
560,1
561,0
562,0
563,0
564,1
565,1
566,1
567,0
568,1
569,1
570,1
571,1
572,1
573,1
574,1
575,1
576,1
577,1
578,0
579,1
580,1
581,1
582,1
583,1
584,1
585,1
586,1
587,1
588,0
589,1
590,0
591,0
592,1
593,1
594,0
595,1
596,1
597,1
598,0
599,1
600,1
601,0
602,0
603,1
604,0
605,0
606,0
607,1
608,1
609,1
610,1
611,1
612,0
613,1
614,1
615,0
616,1
617,0
618,1
619,1
620,1
621,1
622,0
623,0
624,1
625,1
626,1
627,1
628,0
629,0
630,1
631,1
632,1
633,1
634,1
635,1
636,1
637,0
638,1
639,0
640,1
641,1
642,1
643,1
644,0
645,0
646,1
647,1
648,1
649,1
650,0
651,0
652,1
653,0
654,1
655,1
656,1
657,1
658,1
659,1
660,1
661,1
662,1
663,1
664,0
665,1
666,1
667,1
668,1
669,1
670,0
671,1
672,1
673,1
674,1
675,1
676,0
677,1
678,1
679,1
680,1
681,0
682,1
683,1
684,1
685,1
686,1
687,1
688,0
689,1
690,1
691,0
692,1
693,0
694,0
695,0
696,1
697,0
698,0
699,0
700,0
701,0
702,0
703,1
704,0
705,1
706,1
707,0
708,0
709,1
710,0
711,1
712,0
713,1
714,1
715,0
716,0
717,1
718,1
719,1
720,0
721,0
722,0
723,0
724,1
725,0
726,1
727,0
728,0
729,0
730,0
731,0
732,1
733,0
734,0
735,0
736,0
737,0
738,0
739,1
740,0
741,0
742,0
743,1
744,1
745,0
746,0
747,0
748,1
749,1
750,0
751,0
752,1
753,0
754,0
755,1
756,0
757,0
758,0
759,0
760,0
761,1
762,0
763,0
764,1
765,0
766,0
767,1
768,1
769,0
770,0
771,0
772,1
773,0
774,1
775,0
776,0
777,1
778,1
779,1
780,0
781,1
782,0
783,0
784,1
785,1
786,1
787,1
788,0
789,1
790,0
791,0
792,0
793,0
794,1
795,1
796,0
797,1
798,0
799,0
800,0
801,0
802,0
803,0
804,1
805,0
806,0
807,0
808,1
809,0
810,0
811,1
812,1
813,1
814,0
815,1
816,0
817,0
818,0
819,0
820,0
821,1
822,1
823,1
824,0
825,1
826,0
827,0
828,0
829,0
830,0
831,1
832,0
833,0
834,1
835,0
836,0
837,0
838,0
839,0
840,1
841,0
842,1
843,0
844,0
845,1
846,0
847,1
848,1
849,1
850,1
851,0
852,0
853,1
854,1
855,0
856,0
857,0
858,0
859,1
860,0
861,0
862,1
863,0
864,0
865,0
866,0
867,1
868,0
869,1
870,1
871,0
872,0
873,0
874,1
875,0
876,1
877,1
878,0
879,0
880,0
881,0
882,0
883,0
884,0
885,0
886,0
887,0
888,0
889,0
890,0
891,1
892,0
893,1
894,0
895,0
896,0
897,0
898,1
899,0
900,0
901,0
902,0
903,1
904,1
905,0
906,0
907,1
908,0
909,0
910,0
911,0
912,0
913,0
914,1
915,1
916,1
917,0
918,0
919,0
920,1
921,0
922,0
923,0
924,1
925,0
926,0
927,1
928,1
929,0
930,0
931,0
932,1
933,0
934,0
935,1
936,1
937,0
938,0
939,0
940,1
941,1
942,1
943,0
944,0
945,0
946,0
947,0
948,0
949,0
950,1
951,0
952,0
953,0
954,1
955,0
956,1
957,0
958,0
959,1
960,0
961,0
962,0
963,1
964,1
965,0
966,0
967,0
968,0
969,0
970,1
971,0
972,0
973,0
974,0
975,0
976,0
977,0
978,0
979,1
980,0
981,0
982,0
983,0
984,0
985,0
986,1
987,0
988,0
989,0
990,0
991,0
992,0
993,1
994,1
995,1
996,1
997,0
998,1
999,0
1000,1
1001,0
1002,0
1003,1
1004,1
1005,0
1006,0
1007,0
1008,0
1009,0
1010,1
1011,0
1012,1
1013,1
1014,0
1015,0
1016,0
1017,0
1018,0
1019,0
1020,0
1021,1
1022,0
1023,0
1024,0
1025,1
1026,0
1027,0
1028,0
1029,1
1030,0
1031,1
1032,1
1033,1
1034,1
1035,1
1036,1
1037,1
1038,1
1039,1
1040,1
1041,1
1042,1
1043,0
1044,1
1045,0
1046,0
1047,0
1048,1
1049,1
1050,0
1051,1
1052,1
1053,1
1054,1
1055,1
1056,0
1057,1
1058,1
1059,1
1060,1
1061,0
1062,1
1063,0
1064,1
1065,0
1066,1
1067,1
1068,0
1069,0
1070,1
1071,1
1072,0
1073,1
1074,1
1075,1
1076,1
1077,1
1078,1
1079,1
1080,0
1081,0
1082,0
1083,0
1084,1
1085,1
1086,1
1087,1
1088,0
1089,1
1090,1
1091,1
1092,1
1093,1
1094,1
1095,1
1096,1
1097,0
1098,1
1099,0
1100,0
1101,1
1102,1
1103,0
1104,1
1105,1
1106,1
1107,1
1108,1
1109,1
1110,1
1111,1
1112,1
1113,1
1114,1
1115,1
1116,0
1117,1
1118,1
1119,0
1120,0
1121,1
1122,1
1123,0
1124,1
1125,1
1126,1
1127,1
1128,1
1129,0
1130,1
1131,0
1132,1
1133,1
1134,1
1135,1
1136,0
1137,0
1138,0
1139,0
1140,0
1141,0
1142,1
1143,0
1144,1
1145,1
1146,0
1147,0
1148,1
1149,1
1150,1
1151,0
1152,1
1153,1
1154,0
1155,1
1156,1
1157,1
1158,0
1159,1
1160,0
1161,1
1162,1
1163,0
1164,0
1165,0
1166,1
1167,0
1168,1
1169,1
1170,1
1171,1
1172,1
1173,1
1174,1
1175,1
1176,1
1177,1
1178,1
1179,1
1180,0
1181,1
1182,0
1183,1
1184,0
1185,1
1186,1
1187,1
1188,1
1189,0
1190,1
1191,1
1192,1
1193,1
1194,0
1195,1
1196,1
1197,1
1198,1
1199,1
1200,1
1201,0
1202,1
1203,0
1204,1
1205,0
1206,1
1207,0
1208,1
1209,1
1210,0
1211,0
1212,1
1213,0
1214,1
1215,1
1216,0
1217,1
1218,1
1219,1
1220,1
1221,0
1222,1
1223,1
1224,1
1225,1
1226,1
1227,1
1228,1
1229,1
1230,1
