ID,label
0,0
1,1
2,0
3,1
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,1
13,1
14,0
15,1
16,1
17,0
18,1
19,0
20,0
21,0
22,0
23,1
24,0
25,1
26,0
27,0
28,0
29,0
30,0
31,1
32,1
33,0
34,1
35,1
36,0
37,0
38,1
39,1
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,1
49,0
50,1
51,0
52,1
53,0
54,0
55,1
56,1
57,0
58,1
59,0
60,0
61,0
62,1
63,1
64,1
65,0
66,1
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,1
75,1
76,1
77,0
78,0
79,0
80,0
81,1
82,0
83,1
84,0
85,0
86,1
87,1
88,1
89,1
90,0
91,0
92,0
93,0
94,1
95,0
96,0
97,1
98,0
99,1
100,0
101,1
102,0
103,0
104,0
105,1
106,0
107,1
108,0
109,0
110,0
111,0
112,1
113,1
114,1
115,0
116,0
117,1
118,0
119,0
120,0
121,1
122,0
123,0
124,0
125,0
126,0
127,0
128,1
129,1
130,1
131,0
132,0
133,1
134,0
135,0
136,1
137,0
138,0
139,0
140,0
141,0
142,1
143,0
144,0
145,1
146,0
147,1
148,0
149,0
150,0
151,0
152,1
153,0
154,0
155,0
156,1
157,1
158,1
159,0
160,0
161,1
162,1
163,0
164,0
165,1
166,0
167,1
168,1
169,0
170,0
171,0
172,1
173,1
174,0
175,1
176,1
177,1
178,1
179,1
180,0
181,1
182,0
183,0
184,0
185,0
186,1
187,1
188,0
189,1
190,0
191,0
192,1
193,0
194,0
195,0
196,0
197,0
198,1
199,0
200,0
201,0
202,1
203,0
204,0
205,0
206,1
207,1
208,0
209,1
210,0
211,0
212,1
213,0
214,0
215,0
216,1
217,1
218,1
219,0
220,0
221,1
222,0
223,0
224,1
225,1
226,0
227,0
228,1
229,0
230,1
231,1
232,0
233,0
234,0
235,1
236,0
237,0
238,0
239,0
240,0
241,1
242,1
243,0
244,1
245,0
246,0
247,0
248,0
249,1
250,1
251,0
252,0
253,1
254,0
255,0
256,1
257,0
258,1
259,0
260,0
261,0
262,0
263,0
264,0
265,0
266,0
267,1
268,0
269,0
270,0
271,1
272,0
273,1
274,1
275,0
276,0
277,0
278,0
279,1
280,0
281,1
282,0
283,0
284,0
285,0
286,0
287,1
288,1
289,0
290,0
291,0
292,0
293,1
294,0
295,1
296,1
297,1
298,0
299,1
300,0
301,0
302,0
303,1
304,0
305,0
306,0
307,0
308,1
309,0
310,0
311,0
312,0
313,0
314,1
315,0
316,0
317,1
318,0
319,1
320,0
321,1
322,1
323,1
324,0
325,0
326,0
327,1
328,0
329,0
330,1
331,1
332,0
333,0
334,0
335,1
336,0
337,1
338,0
339,0
340,0
341,0
342,1
343,1
344,0
345,1
346,1
347,0
348,0
349,1
350,1
351,1
352,0
353,1
354,1
355,0
356,1
357,1
358,1
359,1
360,0
361,0
362,1
363,1
364,1
365,0
366,0
367,0
368,1
369,0
370,1
371,0
372,0
373,1
374,1
375,0
376,1
377,0
378,1
379,0
380,0
381,1
382,0
383,0
384,1
385,1
386,1
387,0
388,0
389,1
390,1
391,1
392,1
393,1
394,1
395,1
396,0
397,1
398,1
399,1
400,0
401,1
402,1
403,1
404,0
405,0
406,1
407,1
408,0
409,0
410,1
411,0
412,1
413,1
414,1
415,1
416,0
417,1
418,1
419,1
420,1
421,1
422,1
423,0
424,1
425,1
426,1
427,0
428,0
429,1
430,0
431,1
432,1
433,1
434,0
435,1
436,1
437,0
438,0
439,1
440,1
441,1
442,0
443,1
444,1
445,1
446,1
447,1
448,1
449,1
450,1
451,1
452,1
453,1
454,1
455,1
456,1
457,0
458,1
459,1
460,1
461,1
462,1
463,1
464,1
465,1
466,0
467,1
468,1
469,1
470,0
471,0
472,0
473,1
474,1
475,1
476,1
477,1
478,1
479,0
480,1
481,1
482,0
483,1
484,0
485,1
486,1
487,1
488,1
489,1
490,1
491,1
492,1
493,1
494,0
495,1
496,1
497,1
498,0
499,0
500,0
501,1
502,1
503,1
504,1
505,0
506,1
507,1
508,1
509,0
510,0
511,1
512,1
513,1
514,1
515,1
516,0
517,1
518,1
519,1
520,1
521,1
522,0
523,1
524,1
525,1
526,1
527,1
528,1
529,1
530,0
531,1
532,0
533,1
534,1
535,1
536,1
537,1
538,0
539,1
540,1
541,1
542,1
543,1
544,1
545,0
546,0
547,0
548,1
549,1
550,1
551,1
552,1
553,0
554,1
555,1
556,0
557,1
558,1
559,1
560,1
561,1
562,1
563,0
564,1
565,1
566,1
567,0
568,1
569,0
570,1
571,0
572,1
573,1
574,1
575,0
576,1
577,1
578,0
579,1
580,1
581,0
582,1
583,1
584,1
585,1
586,1
587,1
588,1
589,1
590,1
591,0
592,1
593,1
594,1
595,1
596,1
597,1
598,1
599,1
600,1
601,1
602,1
603,1
604,0
605,0
606,0
607,1
608,1
609,1
610,0
611,1
612,0
613,1
614,1
615,0
616,1
617,1
618,1
619,1
620,1
621,1
622,0
623,0
624,1
625,1
626,1
627,1
628,0
629,0
630,0
631,1
632,1
633,1
634,1
635,1
636,1
637,0
638,1
639,1
640,1
641,1
642,0
643,1
644,0
645,0
646,1
647,0
648,1
649,0
650,0
651,0
652,0
653,0
654,1
655,1
656,1
657,1
658,1
659,0
660,1
661,0
662,1
663,1
664,1
665,1
666,1
667,1
668,1
669,1
670,1
671,1
672,1
673,1
674,1
675,1
676,0
677,1
678,0
679,1
680,1
681,0
682,0
683,1
684,0
685,1
686,1
687,0
688,0
689,1
690,1
691,0
692,1
693,0
694,0
695,1
696,1
697,0
698,0
699,1
700,0
701,1
702,0
703,1
704,0
705,1
706,1
707,1
708,0
709,1
710,0
711,1
712,1
713,1
714,1
715,0
716,0
717,1
718,1
719,1
720,0
721,0
722,0
723,0
724,1
725,1
726,0
727,0
728,1
729,0
730,0
731,0
732,1
733,0
734,0
735,0
736,0
737,0
738,1
739,0
740,0
741,1
742,0
743,0
744,0
745,0
746,1
747,0
748,0
749,1
750,0
751,1
752,0
753,0
754,0
755,1
756,0
757,0
758,1
759,0
760,0
761,1
762,1
763,0
764,0
765,0
766,0
767,1
768,0
769,0
770,0
771,0
772,0
773,0
774,1
775,0
776,1
777,0
778,1
779,0
780,0
781,1
782,0
783,0
784,1
785,1
786,1
787,1
788,1
789,0
790,0
791,1
792,0
793,1
794,1
795,0
796,0
797,1
798,0
799,1
800,0
801,0
802,0
803,0
804,1
805,1
806,1
807,0
808,1
809,0
810,0
811,0
812,1
813,1
814,0
815,1
816,0
817,1
818,0
819,1
820,0
821,0
822,0
823,0
824,1
825,0
826,0
827,0
828,0
829,0
830,0
831,1
832,0
833,0
834,1
835,0
836,0
837,0
838,1
839,0
840,1
841,1
842,0
843,0
844,0
845,1
846,1
847,1
848,0
849,1
850,1
851,0
852,0
853,1
854,1
855,0
856,0
857,1
858,0
859,1
860,0
861,0
862,1
863,0
864,0
865,0
866,0
867,0
868,0
869,1
870,1
871,0
872,1
873,0
874,1
875,1
876,0
877,1
878,1
879,1
880,1
881,0
882,0
883,1
884,0
885,0
886,0
887,0
888,0
889,0
890,0
891,1
892,0
893,0
894,0
895,0
896,0
897,0
898,1
899,0
900,0
901,0
902,0
903,1
904,0
905,0
906,0
907,1
908,0
909,0
910,0
911,1
912,0
913,0
914,0
915,1
916,1
917,0
918,0
919,0
920,0
921,0
922,0
923,0
924,1
925,0
926,0
927,0
928,1
929,0
930,0
931,0
932,0
933,0
934,0
935,1
936,1
937,0
938,0
939,0
940,0
941,1
942,0
943,0
944,0
945,1
946,0
947,0
948,0
949,0
950,0
951,0
952,1
953,1
954,0
955,0
956,1
957,0
958,0
959,0
960,0
961,0
962,0
963,1
964,0
965,0
966,0
967,0
968,0
969,0
970,1
971,0
972,0
973,0
974,0
975,0
976,0
977,0
978,0
979,0
980,1
981,0
982,0
983,1
984,1
985,0
986,1
987,1
988,0
989,0
990,0
991,0
992,0
993,1
994,1
995,1
996,1
997,0
998,0
999,0
1000,0
1001,0
1002,1
1003,1
1004,0
1005,1
1006,0
1007,0
1008,1
1009,0
1010,1
1011,1
1012,1
1013,1
1014,1
1015,1
1016,0
1017,1
1018,0
1019,0
1020,0
1021,1
1022,0
1023,0
1024,0
1025,0
1026,0
1027,0
1028,0
1029,1
1030,0
1031,1
1032,1
1033,1
1034,1
1035,0
1036,1
1037,1
1038,1
1039,1
1040,1
1041,1
1042,1
1043,1
1044,1
1045,0
1046,1
1047,1
1048,0
1049,1
1050,0
1051,1
1052,1
1053,1
1054,1
1055,1
1056,1
1057,1
1058,1
1059,1
1060,1
