ID,label
0,0
1,0
2,0
3,1
4,0
5,0
6,0
7,0
8,1
9,0
10,0
11,1
12,1
13,1
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,1
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,1
32,0
33,0
34,1
35,0
36,1
37,0
38,1
39,1
40,1
41,0
42,0
43,0
44,1
45,0
46,0
47,0
48,0
49,0
50,1
51,1
52,0
53,0
54,1
55,1
56,1
57,0
58,1
59,0
60,0
61,0
62,1
63,1
64,1
65,1
66,0
67,0
68,1
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,1
79,0
80,1
81,0
82,0
83,1
84,0
85,0
86,1
87,1
88,1
89,1
90,0
91,0
92,0
93,1
94,0
95,0
96,0
97,1
98,0
99,1
100,0
101,1
102,0
103,0
104,0
105,0
106,0
107,1
108,0
109,0
110,1
111,0
112,1
113,1
114,1
115,0
116,0
117,0
118,1
119,0
120,0
121,1
122,0
123,0
124,0
125,1
126,1
127,0
128,1
129,0
130,1
131,1
132,1
133,1
134,0
135,0
136,1
137,0
138,0
139,0
140,0
141,0
142,0
143,0
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,1
152,0
153,0
154,1
155,0
156,1
157,0
158,0
159,0
160,0
161,0
162,1
163,0
164,0
165,0
166,0
167,0
168,1
169,1
170,0
171,0
172,1
173,1
174,1
175,1
176,1
177,1
178,0
179,1
180,0
181,0
182,0
183,1
184,0
185,0
186,1
187,1
188,0
189,0
190,0
191,0
192,1
193,0
194,0
195,0
196,0
197,0
198,1
199,0
200,0
201,0
202,0
203,0
204,0
205,0
206,0
207,0
208,0
209,0
210,0
211,1
212,0
213,0
214,0
215,0
216,1
217,1
218,1
219,0
220,1
221,0
222,0
223,0
224,0
225,1
226,0
227,0
228,0
229,0
230,1
231,0
232,0
233,0
234,1
235,0
236,1
237,0
238,0
239,0
240,0
241,0
242,1
243,0
244,1
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,1
254,0
255,0
256,0
257,0
258,0
259,0
260,0
261,0
262,0
263,0
264,0
265,1
266,0
267,1
268,0
269,0
270,0
271,0
272,0
273,1
274,1
275,1
276,0
277,1
278,0
279,0
280,1
281,1
282,0
283,0
284,1
285,0
286,1
287,1
288,1
289,0
290,0
291,1
292,0
293,1
294,0
295,0
296,0
297,1
298,1
299,0
300,0
301,0
302,0
303,1
304,0
305,0
306,1
307,0
308,1
309,0
310,0
311,0
312,0
313,0
314,1
315,1
316,0
317,1
318,0
319,1
320,0
321,0
322,0
323,0
324,0
325,1
326,0
327,0
328,0
329,0
330,0
331,0
332,0
333,1
334,0
335,1
336,1
337,1
338,0
339,0
340,0
341,0
342,1
343,0
344,0
345,1
346,1
347,1
348,1
349,1
350,0
351,1
352,1
353,1
354,0
355,0
356,1
357,1
358,1
359,1
360,0
361,0
362,1
363,1
364,1
365,1
366,0
367,0
368,1
369,1
370,1
371,1
372,1
373,1
374,1
375,1
376,0
377,0
378,1
379,0
380,1
381,1
382,0
383,1
384,1
385,0
386,1
387,1
388,0
389,1
390,1
391,1
392,1
393,1
394,1
395,0
396,0
397,1
398,0
399,0
400,0
401,1
402,1
403,1
404,0
405,0
406,1
407,1
408,0
409,0
410,1
411,0
412,1
413,0
414,1
415,1
416,0
417,1
418,1
419,1
420,1
421,0
422,1
423,1
424,1
425,1
426,1
427,0
428,0
429,1
430,1
431,1
432,1
433,1
434,1
435,1
436,1
437,0
438,1
439,1
440,1
441,1
442,1
443,1
444,1
445,1
446,1
447,1
448,0
449,0
450,0
451,1
452,1
453,0
454,1
455,1
456,1
457,1
458,1
459,1
460,0
461,1
462,1
463,1
464,1
465,1
466,1
467,1
468,1
469,1
470,0
471,0
472,1
473,1
474,1
475,1
476,1
477,0
478,1
479,0
480,1
481,1
482,0
483,1
484,0
485,1
486,1
487,1
488,1
489,1
490,0
491,1
492,1
493,1
494,1
495,0
496,1
497,1
498,0
499,0
500,1
501,0
502,1
503,1
504,1
505,0
506,0
507,0
508,0
509,0
510,0
511,1
512,1
513,1
514,1
515,1
516,0
517,1
518,1
519,1
520,1
521,1
522,0
523,1
524,1
525,1
526,1
527,1
528,1
529,1
530,0
531,1
532,0
